season,match_date,team,manager,manager_start_date,points,points_last_5,points_last_10,matches_into_tenure_so_far,tenure_days_so_far,league_position_before_match,points_to_date,gd_to_date,expectation_baseline,expectation_source,expectation_gap,event_observed,event_type,tenure_total_duration_days,tenure_end_date
0506,11/02/2006,Wigan,Paul Jewell,12/06/2001,0,5,14,25,1705,5,39,-1,,no_prior_data,,0,end_of_season,2162,14/05/2007
0506,20/08/2005,Middlesbrough,Steve McClaren,12/06/2001,0,1,1,1,1530,5,1,0,,no_prior_data,,0,end_of_season,1794,11/05/2006
0506,11/03/2006,Wigan,Paul Jewell,12/06/2001,3,3,9,28,1733,7,40,-3,,no_prior_data,,0,end_of_season,2162,14/05/2007
0506,21/01/2006,Middlesbrough,Steve McClaren,12/06/2001,0,3,7,21,1684,11,22,-12,,no_prior_data,,0,end_of_season,1794,11/05/2006
0506,04/02/2006,Wigan,Paul Jewell,12/06/2001,1,4,13,24,1698,2,38,-1,,no_prior_data,,0,end_of_season,2162,14/05/2007
0506,28/12/2005,Wigan,Paul Jewell,12/06/2001,3,6,15,18,1660,5,31,2,,no_prior_data,,0,end_of_season,2162,14/05/2007
0506,18/09/2005,Middlesbrough,Steve McClaren,12/06/2001,1,7,7,5,1559,4,7,-1,,no_prior_data,,0,end_of_season,1794,11/05/2006
0506,11/02/2006,Middlesbrough,Steve McClaren,12/06/2001,3,4,6,24,1705,13,25,-14,,no_prior_data,,0,end_of_season,1794,11/05/2006
0506,29/04/2006,Wigan,Paul Jewell,12/06/2001,0,5,12,36,1782,6,51,-4,,no_prior_data,,0,end_of_season,2162,14/05/2007
0506,05/11/2005,Wigan,Paul Jewell,12/06/2001,3,15,22,10,1607,1,22,6,,no_prior_data,,0,end_of_season,2162,14/05/2007
0506,21/01/2006,Wigan,Paul Jewell,12/06/2001,3,6,9,22,1684,3,34,-2,,no_prior_data,,0,end_of_season,2162,14/05/2007
0506,14/08/2005,Wigan,Paul Jewell,12/06/2001,0,,,0,1524,1,0,0,,no_prior_data,,0,end_of_season,2162,14/05/2007
0506,08/04/2006,Wigan,Paul Jewell,12/06/2001,1,7,13,32,1761,3,47,-2,,no_prior_data,,0,end_of_season,2162,14/05/2007
0506,23/10/2005,Middlesbrough,Steve McClaren,12/06/2001,0,8,12,9,1594,4,12,-2,,no_prior_data,,0,end_of_season,1794,11/05/2006
0506,09/04/2006,Middlesbrough,Steve McClaren,12/06/2001,0,9,18,31,1762,8,40,-8,,no_prior_data,,0,end_of_season,1794,11/05/2006
0506,02/01/2006,Wigan,Paul Jewell,12/06/2001,0,9,12,20,1665,3,34,1,,no_prior_data,,0,end_of_season,2162,14/05/2007
0506,03/12/2005,Middlesbrough,Steve McClaren,12/06/2001,0,7,15,14,1635,8,19,0,,no_prior_data,,0,end_of_season,1794,11/05/2006
0506,20/11/2005,Middlesbrough,Steve McClaren,12/06/2001,3,7,14,12,1622,3,15,-1,,no_prior_data,,0,end_of_season,1794,11/05/2006
0506,26/11/2005,Wigan,Paul Jewell,12/06/2001,0,12,25,12,1628,2,25,7,,no_prior_data,,0,end_of_season,2162,14/05/2007
0506,03/12/2005,Wigan,Paul Jewell,12/06/2001,0,9,22,13,1635,5,25,6,,no_prior_data,,0,end_of_season,2162,14/05/2007
0506,06/03/2006,Wigan,Paul Jewell,12/06/2001,0,6,12,27,1728,2,40,-2,,no_prior_data,,0,end_of_season,2162,14/05/2007
0506,22/10/2005,Wigan,Paul Jewell,12/06/2001,3,13,16,8,1593,5,16,3,,no_prior_data,,0,end_of_season,2162,14/05/2007
0506,20/08/2005,Wigan,Paul Jewell,12/06/2001,0,0,0,1,1530,12,0,-1,,no_prior_data,,0,end_of_season,2162,14/05/2007
0506,04/02/2006,Middlesbrough,Steve McClaren,12/06/2001,0,5,7,23,1698,12,25,-10,,no_prior_data,,0,end_of_season,1794,11/05/2006
0506,26/03/2006,Middlesbrough,Steve McClaren,12/06/2001,3,9,13,29,1748,5,34,-10,,no_prior_data,,0,end_of_season,1794,11/05/2006
0506,15/04/2006,Middlesbrough,Steve McClaren,12/06/2001,0,6,18,32,1768,11,40,-9,,no_prior_data,,0,end_of_season,1794,11/05/2006
0506,24/04/2006,Wigan,Paul Jewell,12/06/2001,0,5,12,35,1777,1,51,-3,,no_prior_data,,0,end_of_season,2162,14/05/2007
0506,14/01/2006,Middlesbrough,Steve McClaren,12/06/2001,0,3,10,20,1677,14,22,-5,,no_prior_data,,0,end_of_season,1794,11/05/2006
0506,25/09/2005,Middlesbrough,Steve McClaren,12/06/2001,0,7,8,6,1566,1,8,-1,,no_prior_data,,0,end_of_season,1794,11/05/2006
0506,15/04/2006,Wigan,Paul Jewell,12/06/2001,0,8,11,33,1768,5,48,-2,,no_prior_data,,0,end_of_season,2162,14/05/2007
0506,10/09/2005,Wigan,Paul Jewell,12/06/2001,3,3,3,3,1551,12,3,-1,,no_prior_data,,0,end_of_season,2162,14/05/2007
0506,06/11/2005,Middlesbrough,Steve McClaren,12/06/2001,0,7,14,11,1608,3,15,0,,no_prior_data,,0,end_of_season,1794,11/05/2006
0506,18/09/2005,Wigan,Paul Jewell,12/06/2001,1,6,6,4,1559,5,6,0,,no_prior_data,,0,end_of_season,2162,14/05/2007
0506,29/04/2006,Middlesbrough,Steve McClaren,12/06/2001,0,9,18,34,1782,10,43,-8,,no_prior_data,,0,end_of_season,1794,11/05/2006
0506,19/02/2006,Wigan,Paul Jewell,12/06/2001,1,5,14,26,1713,2,39,-2,,no_prior_data,,0,end_of_season,2162,14/05/2007
0506,07/05/2006,Wigan,Paul Jewell,12/06/2001,0,4,11,37,1790,10,51,-5,,no_prior_data,,0,end_of_season,2162,14/05/2007
0506,31/12/2005,Middlesbrough,Steve McClaren,12/06/2001,1,2,9,18,1663,14,20,-5,,no_prior_data,,0,end_of_season,1794,11/05/2006
0506,23/08/2005,Middlesbrough,Steve McClaren,12/06/2001,3,1,1,2,1533,4,1,-2,,no_prior_data,,0,end_of_season,1794,11/05/2006
0506,17/12/2005,Wigan,Paul Jewell,12/06/2001,3,0,15,16,1649,4,25,-2,,no_prior_data,,0,end_of_season,2162,14/05/2007
0506,19/11/2005,Wigan,Paul Jewell,12/06/2001,0,15,25,11,1621,2,25,8,,no_prior_data,,0,end_of_season,2162,14/05/2007
0506,26/12/2005,Wigan,Paul Jewell,12/06/2001,3,3,15,17,1658,6,28,1,,no_prior_data,,0,end_of_season,2162,14/05/2007
0506,18/03/2006,Wigan,Paul Jewell,12/06/2001,3,5,9,29,1740,6,43,-2,,no_prior_data,,0,end_of_season,2162,14/05/2007
0506,25/03/2006,Wigan,Paul Jewell,12/06/2001,0,7,12,30,1747,4,46,-1,,no_prior_data,,0,end_of_season,2162,14/05/2007
0506,31/01/2006,Wigan,Paul Jewell,12/06/2001,1,6,12,23,1694,2,37,-1,,no_prior_data,,0,end_of_season,2162,14/05/2007
0506,02/01/2006,Middlesbrough,Steve McClaren,12/06/2001,1,2,9,19,1665,10,21,-5,,no_prior_data,,0,end_of_season,1794,11/05/2006
0506,10/09/2005,Middlesbrough,Steve McClaren,12/06/2001,3,4,4,4,1551,8,4,-2,,no_prior_data,,0,end_of_season,1794,11/05/2006
0506,18/03/2006,Birmingham,Steve Bruce,12/12/2001,0,4,11,28,1557,14,24,-16,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,10/09/2005,Birmingham,Steve Bruce,12/12/2001,0,4,4,4,1368,9,4,-3,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,02/10/2005,Birmingham,Steve Bruce,12/12/2001,0,5,6,7,1390,8,6,-4,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,25/02/2006,Birmingham,Steve Bruce,12/12/2001,3,4,8,25,1536,8,20,-16,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,20/08/2005,Birmingham,Steve Bruce,12/12/2001,0,1,1,1,1347,5,1,0,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,24/09/2005,Birmingham,Steve Bruce,12/12/2001,1,4,5,6,1382,13,5,-4,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,17/12/2005,Birmingham,Steve Bruce,12/12/2001,0,6,8,15,1466,13,12,-9,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,13/02/2006,Birmingham,Steve Bruce,12/12/2001,0,7,11,24,1524,2,20,-13,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,22/10/2005,Birmingham,Steve Bruce,12/12/2001,0,2,6,9,1410,11,6,-6,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,07/05/2006,Birmingham,Steve Bruce,12/12/2001,0,6,11,37,1607,18,34,-21,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,23/08/2005,Birmingham,Steve Bruce,12/12/2001,0,1,1,2,1350,2,1,-1,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,04/02/2006,Birmingham,Steve Bruce,12/12/2001,0,7,11,23,1515,14,20,-11,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,11/03/2006,Birmingham,Steve Bruce,12/12/2001,1,4,11,27,1550,12,23,-16,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,29/10/2005,Birmingham,Steve Bruce,12/12/2001,0,2,6,10,1417,14,6,-8,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,16/10/2005,Birmingham,Steve Bruce,12/12/2001,0,5,6,8,1404,3,6,-5,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,05/11/2005,Birmingham,Steve Bruce,12/12/2001,0,1,5,11,1424,13,6,-9,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,26/03/2006,Birmingham,Steve Bruce,12/12/2001,0,4,11,29,1565,6,24,-18,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,02/01/2006,Birmingham,Steve Bruce,12/12/2001,3,4,7,19,1482,15,13,-16,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,27/08/2005,Birmingham,Steve Bruce,12/12/2001,3,1,1,3,1354,11,1,-4,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,10/12/2005,Birmingham,Steve Bruce,12/12/2001,3,3,5,14,1459,15,9,-10,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,26/11/2005,Birmingham,Steve Bruce,12/12/2001,3,0,5,12,1445,11,6,-10,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,04/04/2006,Birmingham,Steve Bruce,12/12/2001,3,2,9,31,1574,2,25,-21,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,14/01/2006,Birmingham,Steve Bruce,12/12/2001,0,4,10,20,1494,16,16,-14,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,16/04/2006,Birmingham,Steve Bruce,12/12/2001,0,5,9,33,1586,4,29,-20,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,17/09/2005,Birmingham,Steve Bruce,12/12/2001,1,4,4,5,1375,8,4,-4,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,26/12/2005,Birmingham,Steve Bruce,12/12/2001,0,6,7,16,1475,19,12,-12,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,31/12/2005,Birmingham,Steve Bruce,12/12/2001,0,4,7,18,1480,19,13,-14,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,21/01/2006,Birmingham,Steve Bruce,12/12/2001,3,4,10,21,1501,13,16,-16,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,19/04/2006,Birmingham,Steve Bruce,12/12/2001,3,5,9,34,1589,2,29,-22,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,28/12/2005,Birmingham,Steve Bruce,12/12/2001,1,6,6,17,1477,14,12,-14,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,13/08/2005,Birmingham,Steve Bruce,12/12/2001,1,,,0,1340,1,0,0,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,01/02/2006,Birmingham,Steve Bruce,12/12/2001,1,7,13,22,1512,11,19,-11,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,01/04/2006,Birmingham,Steve Bruce,12/12/2001,1,4,8,30,1571,12,24,-21,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,22/04/2006,Birmingham,Steve Bruce,12/12/2001,1,8,12,35,1592,7,32,-21,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,05/12/2005,Birmingham,Steve Bruce,12/12/2001,0,3,8,13,1454,2,9,-9,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,29/04/2006,Birmingham,Steve Bruce,12/12/2001,1,8,10,36,1599,14,33,-21,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,08/04/2006,Birmingham,Steve Bruce,12/12/2001,1,5,9,32,1578,7,28,-20,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,04/03/2006,Birmingham,Steve Bruce,12/12/2001,0,7,11,26,1543,13,23,-15,,no_prior_data,,0,mid_season_not_sacked,2172,23/11/2007
0506,21/01/2006,Everton,David Moyes,15/03/2002,3,9,16,22,1408,8,26,-16,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,10/09/2005,Everton,David Moyes,15/03/2002,0,3,3,3,1275,13,3,-2,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,26/12/2005,Everton,David Moyes,15/03/2002,0,7,14,17,1382,16,17,-14,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,28/12/2005,Everton,David Moyes,15/03/2002,0,4,14,18,1384,11,17,-18,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,17/12/2005,Everton,David Moyes,15/03/2002,0,7,14,16,1373,10,17,-10,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,27/08/2005,Everton,David Moyes,15/03/2002,0,3,3,2,1261,8,3,-1,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,17/04/2006,Everton,David Moyes,15/03/2002,0,5,15,34,1494,7,45,-13,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,29/10/2005,Everton,David Moyes,15/03/2002,3,1,4,9,1324,16,4,-10,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,27/11/2005,Everton,David Moyes,15/03/2002,3,7,7,12,1353,8,10,-12,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,06/11/2005,Everton,David Moyes,15/03/2002,3,4,7,10,1332,4,7,-9,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,02/10/2005,Everton,David Moyes,15/03/2002,0,3,3,6,1297,10,3,-6,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,11/03/2006,Everton,David Moyes,15/03/2002,3,8,20,28,1457,8,37,-15,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,15/04/2006,Everton,David Moyes,15/03/2002,0,8,16,33,1492,8,45,-12,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,21/08/2005,Everton,David Moyes,15/03/2002,3,0,0,1,1255,4,0,-2,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,04/02/2006,Everton,David Moyes,15/03/2002,3,13,14,24,1422,8,30,-15,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,14/01/2006,Everton,David Moyes,15/03/2002,3,6,13,21,1401,13,23,-17,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,08/04/2006,Everton,David Moyes,15/03/2002,1,8,18,32,1485,4,44,-12,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,03/12/2005,Everton,David Moyes,15/03/2002,3,10,10,13,1359,13,13,-11,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,24/09/2005,Everton,David Moyes,15/03/2002,0,3,3,5,1289,16,3,-5,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,07/05/2006,Everton,David Moyes,15/03/2002,1,5,13,37,1514,11,49,-15,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,01/04/2006,Everton,David Moyes,15/03/2002,1,7,20,31,1478,7,43,-12,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,18/03/2006,Everton,David Moyes,15/03/2002,3,10,23,29,1464,9,40,-13,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,19/11/2005,Everton,David Moyes,15/03/2002,0,7,10,11,1345,11,10,-8,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,13/08/2005,Everton,David Moyes,15/03/2002,0,,,0,1247,1,0,0,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,31/12/2005,Everton,David Moyes,15/03/2002,3,1,13,19,1387,17,17,-20,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,25/03/2006,Everton,David Moyes,15/03/2002,0,10,23,30,1471,5,43,-10,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,02/01/2006,Everton,David Moyes,15/03/2002,3,3,13,20,1389,12,20,-19,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,31/01/2006,Everton,David Moyes,15/03/2002,1,12,16,23,1418,4,29,-15,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,15/10/2005,Everton,David Moyes,15/03/2002,0,0,3,7,1310,14,3,-8,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,11/02/2006,Everton,David Moyes,15/03/2002,3,13,16,25,1429,8,33,-14,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,25/02/2006,Everton,David Moyes,15/03/2002,0,13,19,26,1443,4,36,-13,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,14/12/2005,Everton,David Moyes,15/03/2002,0,10,14,15,1370,4,17,-9,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,22/04/2006,Everton,David Moyes,15/03/2002,1,2,12,35,1499,6,45,-16,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,19/09/2005,Everton,David Moyes,15/03/2002,0,3,3,4,1284,2,3,-3,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,11/12/2005,Everton,David Moyes,15/03/2002,1,12,13,14,1367,2,16,-9,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,29/04/2006,Everton,David Moyes,15/03/2002,3,3,10,36,1506,8,46,-16,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,04/03/2006,Everton,David Moyes,15/03/2002,1,10,19,27,1450,7,36,-15,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,23/10/2005,Everton,David Moyes,15/03/2002,1,0,3,8,1318,8,3,-10,,no_prior_data,,0,end_of_season,4096,01/06/2013
0506,21/01/2006,Sunderland,Mick McCarthy,12/03/2003,3,1,1,21,1046,14,6,-24,,no_prior_data,,1,sacked,1090,06/03/2006
0506,03/12/2005,Sunderland,Mick McCarthy,12/03/2003,0,0,5,15,997,16,5,-18,,no_prior_data,,1,sacked,1090,06/03/2006
0506,26/11/2005,Sunderland,Mick McCarthy,12/03/2003,0,0,5,13,990,12,5,-15,,no_prior_data,,1,sacked,1090,06/03/2006
0506,17/09/2005,Sunderland,Mick McCarthy,12/03/2003,1,0,0,5,920,10,0,-7,,no_prior_data,,1,sacked,1090,06/03/2006
0506,27/08/2005,Sunderland,Mick McCarthy,12/03/2003,0,0,0,3,899,14,0,-4,,no_prior_data,,1,sacked,1090,06/03/2006
0506,31/01/2006,Sunderland,Mick McCarthy,12/03/2003,0,4,4,22,1056,8,9,-23,,no_prior_data,,1,sacked,1090,06/03/2006
0506,23/10/2005,Sunderland,Mick McCarthy,12/03/2003,0,5,5,9,956,7,5,-7,,no_prior_data,,1,sacked,1090,06/03/2006
0506,05/03/2006,Sunderland,Mick McCarthy,12/03/2003,0,1,5,27,1089,4,10,-31,,no_prior_data,,1,sacked,1090,06/03/2006
0506,12/02/2006,Sunderland,Mick McCarthy,12/03/2003,1,3,4,24,1068,4,9,-28,,no_prior_data,,1,sacked,1090,06/03/2006
0506,04/02/2006,Sunderland,Mick McCarthy,12/03/2003,0,3,4,23,1060,16,9,-26,,no_prior_data,,1,sacked,1090,06/03/2006
0506,05/11/2005,Sunderland,Mick McCarthy,12/03/2003,0,4,5,11,969,14,5,-11,,no_prior_data,,1,sacked,1090,06/03/2006
0506,13/08/2005,Sunderland,Mick McCarthy,12/03/2003,0,,,0,885,1,0,0,,no_prior_data,,1,sacked,1090,06/03/2006
0506,25/02/2006,Sunderland,Mick McCarthy,12/03/2003,0,4,5,26,1081,10,10,-30,,no_prior_data,,1,sacked,1090,06/03/2006
0506,15/01/2006,Sunderland,Mick McCarthy,12/03/2003,0,1,1,20,1040,4,6,-23,,no_prior_data,,1,sacked,1090,06/03/2006
0506,10/09/2005,Sunderland,Mick McCarthy,12/03/2003,0,0,0,4,913,16,0,-5,,no_prior_data,,1,sacked,1090,06/03/2006
0506,15/10/2005,Sunderland,Mick McCarthy,12/03/2003,0,5,5,8,948,12,5,-5,,no_prior_data,,1,sacked,1090,06/03/2006
0506,25/09/2005,Sunderland,Mick McCarthy,12/03/2003,3,1,1,6,928,2,1,-7,,no_prior_data,,1,sacked,1090,06/03/2006
0506,20/08/2005,Sunderland,Mick McCarthy,12/03/2003,0,0,0,1,892,13,0,-2,,no_prior_data,,1,sacked,1090,06/03/2006
0506,10/12/2005,Sunderland,Mick McCarthy,12/03/2003,0,0,4,16,1004,16,5,-19,,no_prior_data,,1,sacked,1090,06/03/2006
0506,29/10/2005,Sunderland,Mick McCarthy,12/03/2003,0,5,5,10,962,15,5,-8,,no_prior_data,,1,sacked,1090,06/03/2006
0506,30/11/2005,Sunderland,Mick McCarthy,12/03/2003,0,0,5,14,994,2,5,-16,,no_prior_data,,1,sacked,1090,06/03/2006
0506,02/01/2006,Sunderland,Mick McCarthy,12/03/2003,0,1,1,19,1027,16,6,-22,,no_prior_data,,1,sacked,1090,06/03/2006
0506,26/12/2005,Sunderland,Mick McCarthy,12/03/2003,1,0,1,17,1020,20,5,-21,,no_prior_data,,1,sacked,1090,06/03/2006
0506,15/02/2006,Sunderland,Mick McCarthy,12/03/2003,0,4,5,25,1071,2,10,-28,,no_prior_data,,1,sacked,1090,06/03/2006
0506,23/08/2005,Sunderland,Mick McCarthy,12/03/2003,0,0,0,2,895,5,0,-3,,no_prior_data,,1,sacked,1090,06/03/2006
0506,31/12/2005,Sunderland,Mick McCarthy,12/03/2003,0,1,1,18,1025,20,6,-21,,no_prior_data,,1,sacked,1090,06/03/2006
0506,01/10/2005,Sunderland,Mick McCarthy,12/03/2003,1,4,4,7,934,10,4,-5,,no_prior_data,,1,sacked,1090,06/03/2006
0506,19/11/2005,Sunderland,Mick McCarthy,12/03/2003,0,1,5,12,983,14,5,-13,,no_prior_data,,1,sacked,1090,06/03/2006
0506,15/04/2006,Fulham,Chris Coleman,17/04/2003,3,4,10,33,1094,12,36,-13,,no_prior_data,,1,sacked,1455,11/04/2007
0506,17/10/2005,Fulham,Chris Coleman,17/04/2003,1,4,5,8,914,2,5,-6,,no_prior_data,,1,sacked,1455,11/04/2007
0506,11/03/2006,Fulham,Chris Coleman,17/04/2003,0,6,13,28,1059,10,32,-6,,no_prior_data,,1,sacked,1455,11/04/2007
0506,05/11/2005,Fulham,Chris Coleman,17/04/2003,3,4,8,11,933,10,9,-5,,no_prior_data,,1,sacked,1455,11/04/2007
0506,04/05/2006,Fulham,Chris Coleman,17/04/2003,0,10,13,36,1113,2,45,-10,,no_prior_data,,1,sacked,1455,11/04/2007
0506,26/02/2006,Fulham,Chris Coleman,17/04/2003,0,9,16,26,1046,4,32,-1,,no_prior_data,,1,sacked,1455,11/04/2007
0506,17/09/2005,Fulham,Chris Coleman,17/04/2003,0,5,5,5,884,5,5,-3,,no_prior_data,,1,sacked,1455,11/04/2007
0506,29/04/2006,Fulham,Chris Coleman,17/04/2003,3,10,13,35,1108,11,42,-11,,no_prior_data,,1,sacked,1455,11/04/2007
0506,20/11/2005,Fulham,Chris Coleman,17/04/2003,0,7,11,12,948,4,12,-4,,no_prior_data,,1,sacked,1455,11/04/2007
0506,26/12/2005,Fulham,Chris Coleman,17/04/2003,0,7,14,17,984,14,19,-4,,no_prior_data,,1,sacked,1455,11/04/2007
0506,10/09/2005,Fulham,Chris Coleman,17/04/2003,1,4,4,4,877,9,4,-3,,no_prior_data,,1,sacked,1455,11/04/2007
0506,15/03/2006,Fulham,Chris Coleman,17/04/2003,0,3,12,29,1063,2,32,-8,,no_prior_data,,1,sacked,1455,11/04/2007
0506,20/08/2005,Fulham,Chris Coleman,17/04/2003,0,1,1,1,856,5,1,0,,no_prior_data,,1,sacked,1455,11/04/2007
0506,29/10/2005,Fulham,Chris Coleman,17/04/2003,0,4,9,10,926,12,9,-4,,no_prior_data,,1,sacked,1455,11/04/2007
0506,31/01/2006,Fulham,Chris Coleman,17/04/2003,3,7,14,23,1020,5,26,-5,,no_prior_data,,1,sacked,1455,11/04/2007
0506,22/10/2005,Fulham,Chris Coleman,17/04/2003,3,2,6,9,919,11,6,-6,,no_prior_data,,1,sacked,1455,11/04/2007
0506,26/09/2005,Fulham,Chris Coleman,17/04/2003,0,4,5,6,893,2,5,-4,,no_prior_data,,1,sacked,1455,11/04/2007
0506,04/03/2006,Fulham,Chris Coleman,17/04/2003,0,6,13,27,1052,9,32,-2,,no_prior_data,,1,sacked,1455,11/04/2007
0506,11/02/2006,Fulham,Chris Coleman,17/04/2003,3,9,13,25,1031,10,29,-6,,no_prior_data,,1,sacked,1455,11/04/2007
0506,07/05/2006,Fulham,Chris Coleman,17/04/2003,3,9,13,37,1116,14,45,-11,,no_prior_data,,1,sacked,1455,11/04/2007
0506,01/04/2006,Fulham,Chris Coleman,17/04/2003,0,4,10,32,1080,9,36,-11,,no_prior_data,,1,sacked,1455,11/04/2007
0506,03/12/2005,Fulham,Chris Coleman,17/04/2003,1,9,11,14,961,11,15,-4,,no_prior_data,,1,sacked,1455,11/04/2007
0506,02/01/2006,Fulham,Chris Coleman,17/04/2003,3,4,11,20,991,11,20,-6,,no_prior_data,,1,sacked,1455,11/04/2007
0506,28/12/2005,Fulham,Chris Coleman,17/04/2003,1,7,14,18,986,10,19,-5,,no_prior_data,,1,sacked,1455,11/04/2007
0506,13/08/2005,Fulham,Chris Coleman,17/04/2003,1,,,0,849,1,0,0,,no_prior_data,,1,sacked,1455,11/04/2007
0506,04/02/2006,Fulham,Chris Coleman,17/04/2003,0,9,14,24,1024,9,29,-4,,no_prior_data,,1,sacked,1455,11/04/2007
0506,01/10/2005,Fulham,Chris Coleman,17/04/2003,0,4,5,7,898,8,5,-5,,no_prior_data,,1,sacked,1455,11/04/2007
0506,14/01/2006,Fulham,Chris Coleman,17/04/2003,3,7,14,21,1003,12,23,-5,,no_prior_data,,1,sacked,1455,11/04/2007
0506,10/12/2005,Fulham,Chris Coleman,17/04/2003,0,7,11,15,968,12,16,-4,,no_prior_data,,1,sacked,1455,11/04/2007
0506,25/03/2006,Fulham,Chris Coleman,17/04/2003,1,3,12,31,1073,8,35,-11,,no_prior_data,,1,sacked,1455,11/04/2007
0506,19/03/2006,Fulham,Chris Coleman,17/04/2003,3,3,12,30,1067,4,32,-12,,no_prior_data,,1,sacked,1455,11/04/2007
0506,24/08/2005,Fulham,Chris Coleman,17/04/2003,0,1,1,2,860,6,1,-1,,no_prior_data,,1,sacked,1455,11/04/2007
0506,27/11/2005,Fulham,Chris Coleman,17/04/2003,3,7,11,13,955,6,12,-5,,no_prior_data,,1,sacked,1455,11/04/2007
0506,24/04/2006,Fulham,Chris Coleman,17/04/2003,3,7,10,34,1103,2,39,-12,,no_prior_data,,1,sacked,1455,11/04/2007
